@relation 'final-weka.filters.unsupervised.attribute.Reorder-R1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,2'

@attribute Plant.start numeric
@attribute harvested.area numeric
@attribute temp.at.planting numeric
@attribute precip.at.planting numeric
@attribute Crop.name {Wheat,Maize,Beans,Potato,Barley,Rice,Sorghum,Potatoes,Millet,'Winter Wheat',Cotton,'Potato (main)','Winter Rye','Spring Barley','Maize (main)','Maize (second)',Cassava,Yams,Soybean,'Sweet Potato','Beans (main)','Sorghum (main)','Sorghum (second)','Main Wet Season Rice','Dry Season Rice',Pulses,Sugarbeet,'Rice (main)','Rice (second)','Sweet Potatoes','Soya Bean','Potato (Main Season)','Maize (main crop)','Maize (off season crop)','Rice (main crop)','Rice (off season crop)','Wheat (Meher)','Maize (Meher)','Sorghum (Meher)','Millet (Meher)','Oats (Meher)','Barley (Meher)',Groundnut,'Rice (main season)','Rice (second season)','Spring Wheat','Wheat (long rains)','Maize (long rains)','Maize (short rains)','Millet (long rains)','Sorghum (long rains)','Sorghum (short rains)','Barley (long rains)','Beans (long rains)','Rice (wet season)','Rice (dry season)',Sunflower,'Rice (rainfed)','Rice (irrigated)','Rice (off-season)','Winter wheat','Rice (upland)',Cowpea,'Maize (Gu)','Maize (Der)','Millet (main)',Peanut,'Aman rice','Boro rice','Corn (1)',Corn,'Single-crop rice','Early double-crop rice','Late double-crop rice','Spring wheat',Groundnuts,'Winter Rapeseed',Oat,'Barley (winter)',Rapeseed,Sugarbeets,'Winter Barley',Rye,'Sorghum (summer)','Sorghum (winter)',Oats,'Soft wheat','Durum wheat','Winter barley','Spring barley','Winter rapeseed',Sunseed,Soybeans,'Rice (second crop)','Tenth month Rice','Winter-spring Rice','Rice, main crop','Corn, first crop','Corn, Dry season','Corn, rainy season','Corn (2)','Barley - spring','Barley - winter','Beans - dry','Oats - spring','Oats - winter',Peanuts,'Potatoes - fall',Sunflowers,'Sweet potatoes','Wheat - spring','Wheat - winter','Paddy - I','Paddy - II',Bajra,'Jowar (Kharif)','Jowar (Rabi)','Groundnut (Kharif)','Paddy (Kharif)','Paddy (Rabi)',Rape,'Bajra (Kharif)','Wheat (Rabi)','Maize (Kharif)',Paddy,'Cotton (Hybrid)',Jowar,'Cotton (Kharif)','Sunflower (Kharif)','Soyabean (Kharif)','Groundnut (Rabi)',Mung,'Ragi (Kharif)',Gram,'Aman paddy/Kharif','Boro paddy/Rabi','Broom Millet','Cotton (coast)','Cotton (lake)',Sunflowerseed,'Irish Potatoes','Rice (main - north region)','Rice (main - south region)','Rice (second - north region)','Rice (second - south region)','Peanuts (north)','Peanuts (south)','Soybeans (north)','Soybeans (east)','Sweet Potatoes (north)','Sweet Potatoes (south)','Cotton (Gu)','Beans (Gu)','Corn (north - vuli rains)','Millet (north)','Rice (north)','Cotton (west)','Cotton (east)','Soybeans (south)','Wheat (summer)','Sorghum (Gu)','Sorghum (Deyr)'}

@data
84,331.004906,5.835713,69.261478,Potatoes
152,430.279568,20.093379,191.060659,Potatoes
305,2198.750959,22.14402,178.299685,Millet
254,267.116894,18.450748,87.635881,Millet
121,358.137629,27.589923,143.424127,Millet
314,60.223401,25.034703,72.900559,Millet
121,10346.44602,30.376615,97.821953,Millet
121,548.591683,23.935466,187.818769,Millet
152,101.589219,24.54546,196.759588,Millet
121,6386.929385,30.366942,56.961036,Millet
91,512.202954,24.34634,66.233293,Millet
152,336.98469,18.82682,116.938008,Millet
152,516.838951,25.851406,88.416355,Millet
152,808.987416,28.785349,151.779856,Millet
121,1403.531469,27.40734,145.073849,Millet
121,102.514186,26.475537,177.744819,Millet
121,273.049951,28.947571,89.813205,Millet
121,862.750538,26.122868,138.4066,Millet
71,49.596557,14.923421,34.147048,Millet
121,8821.734111,31.164457,75.393235,Millet
182,124.515495,30.586438,103.882515,Millet
161,2487.71138,24.175425,445.307378,Millet
168,46976.07742,30.482753,105.603165,Millet
152,46820.92368,29.223853,103.599437,Millet
162,4160.284465,32.42955,99.005492,Millet
222,69.02927,31.317309,1.646835,Millet
168,6181.296537,29.01739,122.406281,Millet
121,104.104506,26.136209,333.273595,Millet
233,203.404141,18.632067,60.878039,Millet
152,17.157445,21.038072,173.453182,Millet
91,879.734037,30.264261,44.514495,Millet
152,24240.03651,28.401824,97.909965,Millet
121,785.455642,27.432221,141.299911,Millet
91,30.289309,14.763191,53.18019,Millet
91,3447.541714,23.559142,161.479749,Millet
344,719.216709,22.68518,227.815516,Millet
121,612.559647,13.411076,57.127554,Millet
110,512.160799,13.85974,43.666703,Millet
130,349.341525,15.032866,46.476892,Millet
121,507.621031,14.690449,42.167278,Millet
110,228.781007,12.867302,35.719042,Millet
110,65.211658,13.68235,46.717569,Millet
121,262.245718,13.020063,42.361209,Millet
274,1646.183094,24.266845,78.235202,Millet
213,1154.022047,15.776808,29.741383,'Winter Wheat'
234,652.436683,10.832021,72.059375,'Winter Wheat'
227,1211.786904,15.483453,78.482088,'Winter Wheat'
229,4969.114594,10.961181,17.282143,'Winter Wheat'
232,1574.805376,11.806786,70.554751,'Winter Wheat'
233,3541.307368,12.093113,65.058154,'Winter Wheat'
227,3410.181414,13.448353,20.669626,'Winter Wheat'
227,6702.64266,18.685615,4.040639,'Winter Wheat'
87,9813.408498,19.004439,112.504538,'Winter Wheat'
119,6663.496967,15.690143,137.554527,'Winter Wheat'
242,11178.6077,14.827905,40.461422,'Winter Wheat'
272,48714.49563,9.519919,71.903822,'Winter Wheat'
272,24815.58446,9.189181,50.248567,'Winter Wheat'
242,10538.79188,13.844006,40.304804,'Winter Wheat'
275,6396.770194,18.687662,17.978572,'Winter Wheat'
243,25032.72579,11.08101,46.898886,'Winter Wheat'
243,3479.917344,9.395314,58.878762,'Winter Wheat'
256,3079.146494,9.767113,78.067985,'Winter Wheat'
244,10505.03763,13.833332,66.130442,'Winter Wheat'
127,60174.53435,9.869095,30.726226,'Winter Wheat'
117,5157.331524,10.36192,14.382067,'Winter Wheat'
232,9102.168458,15.147395,50.083108,'Winter Wheat'
232,19783.89688,16.00496,57.534282,'Winter Wheat'
222,10570.59252,19.433164,41.561811,'Winter Wheat'
244,1050.936561,16.468721,40.68358,'Winter Wheat'
232,3135.378441,15.613184,56.493841,'Winter Wheat'
232,5448.797834,16.176449,52.238756,'Winter Wheat'
232,14027.40263,19.285328,35.311982,'Winter Wheat'
244,11965.00515,14.996696,39.117437,'Winter Wheat'
244,9231.815982,18.227086,36.499795,'Winter Wheat'
253,6684.756959,15.955118,36.903126,'Winter Wheat'
233,4590.466726,17.501229,45.490717,'Winter Wheat'
264,6758.48584,9.677138,76.260827,'Winter Wheat'
274,433.132122,12.005715,44.898949,'Winter Wheat'
91,1144.019318,12.853158,48.318351,Cotton
106,1438.956956,11.287476,29.490626,Cotton
107,314.147388,8.450034,62.615726,Cotton
106,2575.695711,13.781221,87.543982,Cotton
107,5936.356704,20.737511,20.228771,Cotton
107,14954.0806,19.102511,34.965191,Cotton
246,4660.453437,22.497145,84.505943,Cotton
243,5796.388421,24.364137,137.154575,Cotton
89,1494.41667,24.784812,87.410904,Cotton
89,36567.03248,15.959734,58.310646,Cotton
59,3660.407656,8.789647,55.757001,Cotton
151,29586.33395,33.506954,56.216015,Cotton
270,1831.932676,23.7528,171.860697,Cotton
28,984.630475,10.148827,61.301657,Cotton
71,6635.114048,13.998972,64.491733,Cotton
67,3391.620148,28.815555,13.919324,Cotton
89,8063.443603,18.020022,129.450606,Cotton
102,2007.647818,20.394896,115.101583,Cotton
74,1080.368036,19.021648,7.890823,Cotton
114,3782.903696,20.797324,128.582628,Cotton
91,3476.959836,16.358748,18.529653,Cotton
91,375.411645,21.884011,108.826732,Cotton
110,5275.350808,22.036761,97.399553,Cotton
107,2263.237761,21.918493,133.667124,Cotton
104,4206.005849,21.359609,130.497796,Cotton
115,1382.53551,19.902034,124.37018,Cotton
100,243.730838,17.420672,17.756179,Cotton
111,3212.094707,19.766893,103.637361,Cotton
126,707.333803,23.636509,97.411052,Cotton
114,1003.929599,20.967665,93.552819,Cotton
115,2044.953112,20.200645,129.513118,Cotton
69,20369.56429,20.309511,60.101572,Cotton
100,419.439888,16.602457,89.533145,Cotton
183,461.216,27.974484,101.684883,Cotton
155,965.356908,30.026052,132.862378,Cotton
43,33.260903,28.416335,6.067957,Cotton
148,4608.411916,31.159034,97.616655,Cotton
148,20044.25863,31.437688,120.401981,Cotton
155,839.400469,25.424472,129.931611,Cotton
260,29.433172,27.483491,116.314457,Cotton
211,52.288636,26.686777,109.140437,Cotton
211,18.919307,26.845443,62.285911,Cotton
344,61.052808,24.520398,30.614349,Cotton
15,18.870273,26.357469,39.607359,Cotton
246,56.774046,27.491342,86.309001,Cotton
225,39.486997,25.99286,124.652523,Cotton
274,2684.761805,18.896191,61.655364,Cotton
274,1344.055768,23.094439,67.94949,Cotton
305,0.886175,30.807827,95.549041,Cotton
121,2914.538355,25.928331,172.662369,Cotton
146,440.453096,20.87616,122.376499,Cotton
80,1947.266578,17.165588,32.076129,Cotton
74,0,12.95564,103.325343,Cotton
106,2369.454797,18.886123,30.715544,Cotton
274,2442.275301,23.836866,54.013311,Cotton
91,467.166253,15.206795,53.778838,'Potato (main)'
227,7205.734225,14.192708,62.117386,'Winter Rye'
227,520.745288,13.421894,72.941669,'Winter Rye'
228,1212.690148,13.805836,70.744944,'Winter Rye'
232,3672.097353,15.808759,59.60347,'Winter Rye'
91,7622.14197,10.166234,48.187047,'Spring Barley'
91,18029.1859,10.385054,29.68073,'Spring Barley'
91,1445.963885,8.273736,43.603665,'Spring Barley'
91,3955.543332,9.094635,46.776493,'Spring Barley'
99,5912.495825,6.160252,34.968984,'Spring Barley'
87,18803.7538,7.900732,52.130491,'Spring Barley'
141,12425.96973,14.401673,43.970326,'Spring Barley'
91,7622.725267,7.478725,42.581311,'Spring Barley'
130,2121.371445,12.681524,37.031054,'Spring Barley'
79,9480.617552,6.6208,35.799461,'Spring Barley'
91,2856.372836,7.965221,36.935535,'Spring Barley'
110,1791.253923,10.94118,46.268642,'Spring Barley'
100,5330.435131,8.596206,39.748758,'Spring Barley'
152,4436.191711,15.421494,45.084651,'Spring Barley'
100,3402.930498,7.67343,28.057008,'Spring Barley'
91,3740.868203,8.89149,36.201579,'Spring Barley'
99,4039.891739,8.860921,29.826278,'Spring Barley'
70,3441.639902,4.202814,29.691501,'Spring Barley'
79,1869.100155,6.653795,35.309785,'Spring Barley'
100,2617.863822,8.259878,33.789486,'Spring Barley'
32,298.897888,-4.108184,15.455489,'Spring Barley'
60,4225.731944,29.251949,89.856629,'Maize (main)'
244,1137.242338,20.51747,82.165863,'Maize (main)'
60,3129.350128,24.765381,147.968485,'Maize (main)'
75,725.417955,26.573402,97.997462,'Maize (main)'
213,78.621649,24.040601,165.225163,'Maize (main)'
152,2743.950805,23.469494,156.649499,'Maize (main)'
182,9605.708424,23.862241,40.28282,'Maize (main)'
244,1820.384679,24.367456,83.403453,'Maize (main)'
91,109.757676,27.146676,155.236716,'Maize (main)'
152,1342.169085,27.48448,149.327332,'Maize (main)'
60,246.301464,24.106551,114.823474,'Maize (main)'
121,2824.965824,25.380373,238.575484,'Maize (main)'
244,179.878358,24.552236,212.832506,'Maize (main)'
60,6195.094112,28.186663,113.027509,'Maize (main)'
152,1230.847619,27.221168,148.265616,'Maize (main)'
91,6055.330446,22.935685,120.785056,'Maize (main)'
60,2821.828358,23.447984,96.155677,'Maize (main)'
60,7595.534311,28.226843,96.404405,'Maize (main)'
121,3151.684354,25.781717,240.395259,'Maize (main)'
60,16904.86847,28.500388,110.261702,'Maize (main)'
121,19753.576,28.558758,114.864794,'Maize (main)'
244,752.869356,18.083443,114.600923,'Maize (main)'
60,3893.537608,28.349441,106.647969,'Maize (main)'
32,659.313894,20.317671,107.236255,'Maize (main)'
213,4234.188489,25.697455,130.297501,'Maize (second)'
32,1137.242338,19.950386,154.432273,'Maize (second)'
213,3182.196048,22.081658,296.38118,'Maize (second)'
213,725.417955,23.935379,232.071053,'Maize (second)'
32,78.621649,25.204138,167.966807,'Maize (second)'
32,2743.950805,25.342828,79.913706,'Maize (second)'
305,9605.708424,23.829028,195.130525,'Maize (second)'
1,1820.384679,23.586583,179.522081,'Maize (second)'
213,109.757676,25.831026,324.656618,'Maize (second)'
305,1342.169085,23.745093,48.760482,'Maize (second)'
244,246.301464,25.267091,176.265605,'Maize (second)'
244,2824.965824,24.26095,332.441421,'Maize (second)'
1,179.878358,25.593362,182.596678,'Maize (second)'
213,7434.434615,25.393035,137.939575,'Maize (second)'
213,6055.330446,21.962293,281.107984,'Maize (second)'
32,2821.828358,22.801279,53.893781,'Maize (second)'
213,7598.464718,25.087798,187.456585,'Maize (second)'
213,3151.684354,24.835394,259.261905,'Maize (second)'
213,36661.95099,25.573165,222.563813,'Maize (second)'
32,752.869356,18.013425,128.491118,'Maize (second)'
213,3898.449684,25.090912,140.282731,'Maize (second)'
244,659.313894,19.824411,120.694493,'Maize (second)'
121,1516.424466,27.257498,163.969194,Cassava
121,1348.791462,24.175835,182.343058,Cassava
121,1815.112255,25.014671,160.424213,Cassava
91,819.122102,22.876997,22.581296,Cassava
91,4437.964381,23.564886,143.748359,Cassava
274,15483.90321,23.321319,194.012134,Cassava
91,471.925642,23.856735,36.317608,Cassava
60,7263.396756,28.060361,125.311451,Cassava
91,1606.53069,27.285542,139.75192,Cassava
60,3135.007162,28.055392,114.773884,Cassava
60,559.116657,26.395364,144.582371,Cassava
121,25617.47044,26.440626,221.118263,Cassava
60,421.361846,27.944596,99.167066,Cassava
121,1021.48004,26.379812,177.79541,Cassava
91,3165.950196,23.477614,159.948946,Cassava
121,622.570195,22.937328,81.005534,Cassava
91,89.78611,28.892331,88.448726,Cassava
32,1198.335421,29.457811,38.946676,Yams
32,242.691327,24.264954,70.61401,Yams
32,490.487578,26.347784,61.232165,Yams
32,16.634611,25.20627,174.515254,Yams
32,154.893954,24.07554,140.8623,Yams
32,222.957608,25.819062,218.452865,Yams
32,2691.623319,28.725016,70.611999,Yams
60,60.931408,26.890408,71.518416,Yams
32,3137.854994,28.107298,58.53887,Yams
32,18.090467,26.025319,84.307035,Yams
32,24460.25347,28.602787,54.634838,Yams
32,0,25.630912,39.459708,Yams
32,571.206949,28.787237,48.277238,Yams
305,5980.947782,26.888652,115.533586,Soybean
223,278.153655,23.968266,238.558647,Soybean
101,821.663286,27.480247,194.081311,Soybean
284,21.601807,14.876098,81.860808,Soybean
284,1119.636563,20.042505,74.988599,Soybean
345,0.529441,26.418787,185.758553,Soybean
274,225.71675,19.592993,102.245611,Soybean
303,90882.60333,22.033454,107.407572,Soybean
291,124586.6809,23.457355,189.345577,Soybean
125,10535.66382,15.533564,79.505342,Soybean
90,54645.06088,13.19579,43.57614,Soybean
280,11585.16093,23.772472,163.759459,Soybean
116,2428.113347,15.534637,89.819428,Soybean
45,22823.79402,13.013616,78.753423,Soybean
335,30.641377,23.407039,143.353365,'Sweet Potato'
162,632.584011,27.480397,144.247904,'Sweet Potato'
121,193.115545,15.463165,74.762315,'Sweet Potato'
223,140.782852,19.966855,124.297877,'Sweet Potato'
91,4507.300507,23.33198,162.507786,'Sweet Potato'
222,62.561153,13.482412,88.847929,'Sweet Potato'
244,3090.080452,20.525576,82.061419,'Beans (main)'
121,832.75313,25.248229,168.534093,'Beans (main)'
60,1160.750738,23.447984,96.155678,'Beans (main)'
121,2245.56552,26.009001,168.157481,'Beans (main)'
244,2932.795674,18.62417,106.518447,'Beans (main)'
32,1651.433567,19.557747,109.076972,'Beans (main)'
244,549.515415,20.527949,82.257687,'Sorghum (main)'
60,37.819381,24.106551,114.823474,'Sorghum (main)'
91,427.443032,24.575872,111.271256,'Sorghum (main)'
121,504.63798,25.968874,234.423308,'Sorghum (main)'
244,1396.992693,18.701125,104.221326,'Sorghum (main)'
32,551.538498,19.974783,152.937792,'Sorghum (second)'
244,37.819381,25.267091,176.265605,'Sorghum (second)'
213,427.443032,23.489023,271.147562,'Sorghum (second)'
213,504.63798,25.036197,254.423089,'Sorghum (second)'
32,1399.461212,18.618485,120.942737,'Sorghum (second)'
152,20397.89561,27.582234,250.952097,'Main Wet Season Rice'
305,20397.89561,25.366025,29.844121,'Dry Season Rice'
182,243.935971,23.474043,33.803252,Pulses
309,72.543469,26.600138,86.807631,Pulses
183,1748.686792,28.544296,120.828503,Pulses
228,454.147075,9.810453,82.73414,Sugarbeet
40,1812.379809,12.058294,46.286819,Sugarbeet
253,0.000053,23.246244,10.639822,Sugarbeet
121,16.915906,16.014371,63.053638,Sugarbeet
96,608.484463,13.108077,45.662955,Sugarbeet
96,7678.328116,10.960104,43.887361,Sugarbeet
284,15.003349,14.044192,75.760658,Sugarbeet
90,4078.771717,8.715532,27.180901,Sugarbeet
85,4051.146953,9.760229,56.987535,Sugarbeet
60,1715.63453,6.473572,48.584186,Sugarbeet
91,570.416398,27.054243,161.357234,'Rice (main)'
60,1987.393736,25.719513,150.659807,'Rice (main)'
335,1280.30893,22.428733,56.392255,'Rice (main)'
121,88.143247,24.700231,233.815614,'Rice (main)'
32,562.913881,23.152082,65.26898,'Rice (main)'
213,570.416398,25.78812,327.866737,'Rice (second)'
335,1987.393736,22.28996,36.273146,'Rice (second)'
182,1280.30893,25.73557,155.197173,'Rice (second)'
1,88.143247,23.432849,4.095522,'Rice (second)'
213,562.913881,25.51363,183.694082,'Rice (second)'
71,99.202644,2.412869,43.2007,'Sweet Potatoes'
40,666.54107,22.723644,149.55689,'Sweet Potatoes'
71,161.866547,8.602258,83.302516,'Sweet Potatoes'
152,198.266375,24.881652,165.465506,'Sweet Potatoes'
152,276.766413,20.093379,191.060659,'Sweet Potatoes'
91,516.420031,23.926266,133.222405,'Sweet Potatoes'
60,3931.747297,21.939222,114.162661,'Sweet Potatoes'
152,2108.086876,20.148964,115.075876,'Soya Bean'
121,1128.353475,16.619104,84.011772,'Potato (Main Season)'
305,543.337676,25.200576,147.841459,'Maize (main crop)'
121,543.337676,23.669558,69.033728,'Maize (off season crop)'
335,165.072449,25.140576,213.032679,'Rice (main crop)'
121,62877.36468,27.66951,417.593082,'Rice (main crop)'
128,99112.33904,28.243302,188.851859,'Rice (main crop)'
91,165.072449,24.388004,107.035229,'Rice (off season crop)'
121,7604.319355,20.192201,108.643772,'Wheat (Meher)'
60,11860.4043,21.494444,74.23609,'Maize (Meher)'
60,8413.418208,22.090926,68.412974,'Sorghum (Meher)'
121,1851.431081,21.406606,104.822577,'Millet (Meher)'
102,439.732721,18.986111,133.160683,'Oats (Meher)'
121,6352.262205,20.904626,94.727042,'Barley (Meher)'
152,988.67761,28.672186,154.347539,Groundnut
152,1852.757103,30.429193,97.874586,Groundnut
152,6439.10997,29.225652,116.992486,Groundnut
148,12126.61154,29.854298,157.904527,Groundnut
127,215.601062,24.841695,138.710944,Groundnut
148,2066.655337,26.068303,85.917357,Groundnut
148,980.311687,29.311004,98.505531,Groundnut
155,389.068878,29.896343,73.975401,Groundnut
183,73.856534,28.709632,47.776318,Groundnut
274,57998.27105,26.635263,214.631179,'Rice (main season)'
305,851.443511,26.267815,166.66249,'Rice (main season)'
121,7844.02538,25.410319,216.508213,'Rice (main season)'
213,28927.52876,26.10066,167.006674,'Rice (main season)'
121,57998.27105,26.081744,135.569875,'Rice (second season)'
60,28927.52876,26.32025,240.595762,'Rice (second season)'
121,93064.19919,13.642824,30.893997,'Spring Wheat'
115,102722.9364,10.948561,46.796461,'Spring Wheat'
119,56503.40224,15.391723,53.032188,'Spring Wheat'
64,17447.81971,10.445666,63.722248,'Spring Wheat'
130,303.503643,12.419806,42.188615,'Spring Wheat'
121,9102.168458,11.79196,37.618794,'Spring Wheat'
121,5864.055406,10.071271,33.200681,'Spring Wheat'
140,22541.87154,13.20739,39.296202,'Spring Wheat'
110,15780.5018,10.464152,28.868239,'Spring Wheat'
110,11965.00515,11.717241,32.097939,'Spring Wheat'
32,433.132122,-4.121375,15.419558,'Spring Wheat'
60,89427.62055,8.187942,59.545861,'Spring Wheat'
132,1413.22028,22.790398,69.446697,'Wheat (long rains)'
60,15661.59055,24.712818,115.943718,'Maize (long rains)'
274,15670.43079,23.679611,92.522269,'Maize (short rains)'
60,956.132489,24.812328,102.411179,'Millet (long rains)'
32,1334.063926,24.987205,78.214784,'Sorghum (long rains)'
274,1342.089411,23.657909,93.07785,'Sorghum (short rains)'
51,218.010072,24.897478,90.341167,'Barley (long rains)'
76,11999.07213,24.548487,137.713549,'Beans (long rains)'
137,6950.997946,26.888808,286.632053,'Rice (wet season)'
319,6950.997946,20.378826,29.654979,'Rice (dry season)'
112,89.852542,13.698916,66.841049,Sunflower
107,2361.386263,15.022332,50.02654,Sunflower
246,27774.80994,17.718115,83.783927,Sunflower
88,7343.240969,11.876818,66.731266,Sunflower
84,4075.031192,12.914087,49.271463,Sunflower
89,1584.103215,13.364563,68.350873,Sunflower
109,40959.90516,14.017662,42.443017,Sunflower
60,8836.238319,11.597141,52.326023,Sunflower
152,0,25.36836,141.191696,Sunflower
91,4950.009715,13.911573,50.294575,Sunflower
305,282.718814,23.364629,132.042596,Sunflower
152,2889.562408,30.279417,106.432664,'Rice (rainfed)'
152,184.043984,31.024439,102.278896,'Rice (rainfed)'
152,186.950908,31.635564,26.477692,'Rice (irrigated)'
274,186.950908,27.234071,1.326,'Rice (off-season)'
233,3711.314143,16.607663,43.614204,'Winter wheat'
242,167115.0317,18.560037,63.988298,'Winter wheat'
276,17447.81971,11.611731,90.338071,'Winter wheat'
269,82583.9448,20.345275,6.864583,'Winter wheat'
276,18509.68876,8.252037,68.18236,'Winter wheat'
152,912.607475,25.754583,284.00914,'Rice (upland)'
152,32237.45356,30.312208,107.664044,Cowpea
91,1772.111883,28.892331,88.448726,'Maize (Gu)'
289,1772.111883,27.442556,62.220153,'Maize (Der)'
32,470.962588,18.848499,103.369843,'Millet (main)'
269,2658.569067,20.410751,99.188005,Peanut
151,111069.5981,28.471043,466.644974,'Aman rice'
311,111069.5981,19.59251,6.957879,'Boro rice'
291,89698.16528,22.645768,172.906977,'Corn (1)'
84,4145.555574,12.779775,54.924685,Corn
118,11629.51707,15.057006,81.445644,Corn
98,176051.2857,16.312854,42.48061,Corn
40,40855.16717,12.11063,35.645719,Corn
88,17663.85355,11.739187,68.125027,Corn
87,11129.92149,13.316972,52.080929,Corn
86,10561.77932,12.158525,83.137606,Corn
118,69814.39311,22.675412,124.116541,Corn
86,29984.52289,13.027536,54.895399,Corn
56,4626.476635,9.766262,53.512578,Corn
244,1396.405145,21.704161,48.552369,Corn
93,19163.9353,12.114143,73.669159,Corn
102,11967.23252,29.074098,173.635105,Corn
252,28001.50712,18.125492,91.30557,Corn
163,2293.453466,27.565061,154.312265,Corn
64,896.908539,15.990762,128.017696,Corn
74,129.040057,17.597328,6.596869,Corn
93,930.41044,18.562338,128.289365,Corn
74,910.773486,18.459668,9.611517,Corn
105,3365.061032,13.369455,65.25468,Corn
109,700.800114,15.928019,91.920177,Corn
60,193.482803,17.648502,113.424944,Corn
60,1404.724635,16.634672,108.640078,Corn
111,188.105983,13.333667,27.681319,Corn
112,45799.55175,15.83416,101.726803,Corn
115,21867.71107,16.761137,104.640222,Corn
112,49744.33118,15.260622,98.606285,Corn
100,10548.12228,15.40213,77.641362,Corn
102,4578.266618,18.029409,119.64677,Corn
69,1942.623239,17.131699,132.264329,Corn
110,1671.35594,17.078812,98.322789,Corn
121,9021.240358,14.044025,74.750946,Corn
114,26869.49084,14.705123,84.459819,Corn
86,1895.295084,20.147062,132.444945,Corn
95,11115.53068,16.707484,110.924351,Corn
109,53.094928,12.399018,59.26273,Corn
111,33344.54537,15.251257,94.55925,Corn
127,340.816359,18.574273,97.529344,Corn
105,220.078039,15.065749,33.511402,Corn
115,2222.58337,13.062645,81.313265,Corn
91,3261.430106,16.929687,88.745048,Corn
123,3269.815785,13.662743,66.463484,Corn
112,13319.40486,15.824375,97.689621,Corn
84,777.3169,15.036681,67.039307,Corn
110,110.928454,13.30194,28.431487,Corn
120,3866.345537,16.296876,101.386605,Corn
69,1160.729828,16.813617,81.28432,Corn
121,13631.74968,15.6361,80.677523,Corn
95,2526.582911,17.683801,124.929459,Corn
59,7430.156415,16.42266,51.802544,Corn
105,81.874731,11.347392,38.565329,Corn
95,1459.13528,16.49931,92.033826,Corn
105,428.001291,13.364139,18.792758,Corn
115,136.053536,16.973952,103.230219,Corn
115,12115.47703,14.198116,85.976423,Corn
112,185.282143,12.321385,61.852462,Corn
244,314.30472,19.945558,44.073843,Corn
244,354.308495,22.791444,65.925385,Corn
274,10.683631,15.44599,50.312068,Corn
274,8.037436,27.378023,13.639761,Corn
121,2352.988405,13.808974,55.565141,Corn
110,2690.251357,12.87813,42.172241,Corn
110,988.979784,12.305678,42.774161,Corn
121,2039.850725,14.242901,44.86337,Corn
110,289.690053,12.439922,39.695053,Corn
110,229.601086,11.802717,34.076645,Corn
110,191.058069,13.568921,47.197236,Corn
121,150.823073,14.297547,44.66015,Corn
87,1745.522337,17.011279,38.643386,Corn
152,762.463254,31.172781,1.311319,Corn
75,609.815147,16.371685,41.42874,Corn
90,148660.3153,17.585082,101.681678,'Single-crop rice'
56,159222.7185,15.669964,150.165509,'Early double-crop rice'
151,159222.7185,27.209556,200.263088,'Late double-crop rice'
59,34032.69882,2.286215,16.041154,'Spring wheat'
113,45925.24538,20.610729,117.132796,Groundnuts
305,72425.6058,7.802949,38.386319,'Winter Rapeseed'
228,1031.807802,16.570493,45.116551,'Winter Rapeseed'
264,1109.328033,9.677138,76.260827,'Winter Rapeseed'
99,4332.009159,6.04747,34.909806,Oat
247,15569.78507,13.510654,66.372316,'Barley (winter)'
213,10662.12625,16.844309,64.409072,Rapeseed
212,9917.63452,15.253741,62.318098,Rapeseed
213,4306.469415,15.347504,61.005257,Rapeseed
258,4624.961984,10.866984,68.416043,Rapeseed
274,57636.95877,21.678903,10.096546,Rapeseed
87,4004.703456,10.50423,54.464644,Sugarbeets
86,3426.158173,10.481562,45.850249,Sugarbeets
91,8335.276011,10.848685,45.380109,Sugarbeets
227,274.838941,24.232062,7.094626,Sugarbeets
84,210.12013,8.659246,39.042752,Sugarbeets
83,764.29851,7.326984,24.315121,Sugarbeets
115,754.358584,10.600948,69.421653,Sugarbeets
112,1924.149184,12.520382,65.675666,Sugarbeets
99,242.588866,9.253042,46.04139,Sugarbeets
91,218.384531,8.093314,46.781965,Sugarbeets
112,1001.086035,9.917209,50.901028,Sugarbeets
105,7.308227,13.301048,83.787933,Sugarbeets
74,55.788496,5.456627,27.42307,Sugarbeets
74,14.485596,8.329222,17.618916,Sugarbeets
93,189.946146,7.380716,33.786848,Sugarbeets
242,18803.7538,11.510829,53.237375,'Winter Barley'
260,91251.22044,7.084693,43.515033,'Winter Barley'
274,298.897888,12.01192,44.894756,'Winter Barley'
243,7115.769026,11.603556,48.24037,Rye
242,20056.40408,11.262335,45.57526,Rye
244,272.625523,9.777927,60.195008,Rye
263,141.973508,16.72841,65.604036,Rye
253,7.084671,14.062195,76.33114,Rye
244,43.067558,20.353437,66.365769,Rye
262,12.812068,13.108505,80.571117,Rye
235,72.666396,14.170091,73.937904,Rye
242,55.197125,16.205166,53.298779,Rye
244,19.547342,14.324452,83.983611,Rye
244,39.854849,13.317357,85.618341,Rye
263,54.061401,13.888854,79.340737,Rye
250,51.414468,12.90218,41.874733,Rye
253,16.048537,14.270924,70.932996,Rye
248,256.322384,20.570002,79.468782,Rye
242,54.706666,14.541919,85.341913,Rye
266,42.196403,14.417958,72.574918,Rye
242,51.352779,14.514752,44.864591,Rye
244,73.825041,18.374733,60.957827,Rye
232,20.268181,14.501983,84.956893,Rye
227,50.802477,15.843214,98.694579,Rye
222,0.37034,16.441264,49.619105,Rye
